id;plano_id;plano;acomodacao;vidas;estado;compulsorio;linha;coparticipacao;pf;quantidade_de_ativos;0-18;19-23;24-28;29-33;34-38;39-43;44-48;49-53;54-58;59+
80;vitalsaude_premium_289048611_são_paulo_ccp_co_100_a_199_qc;VitalSaúde Premium R2;QC;"""100 a 199""";MINAS GERAIS;Compulsório;Linha Selecionada;Com coparticipação parcial;false;278;"""958,76""";"""1121,75""";"""1371,03""";"""1649,07""";"""1735,36""";"""1907,94""";"""2387,32""";"""2627,01""";"""3278,96""";"""5733,39"""
81;vitalsaude_master_107639152_rio_de_janeiro_ccp_la_2_qc;VitalSaúde Master R1;QC;"""2""";MINAS GERAIS;Compulsório;Linha Master;Com coparticipação parcial;false;315;"""330,43""";"""386,61""";"""472,52""";"""568,35""";"""598,09""";"""657,56""";"""822,78""";"""905,39""";"""1130,09""";"""1976,00"""
82;vitalsaude_master_698427387_rio_de_janeiro_ccp_co_2_qp;VitalSaúde Master R2;QP;"""2""";RIO DE JANEIRO;Demais empresas;Linha Premium;Com coparticipação parcial;false;349;"""1175,57""";"""1375,41""";"""1681,06""";"""2021,98""";"""2127,78""";"""2339,38""";"""2927,16""";"""3221,06""";"""4020,44""";"""7029,90"""
83;vitalsaude_elite_035607450_pernambuco_ccp_co_100_a_199_qp;VitalSaúde Elite R1;QP;"""100 a 199""";PERNAMBUCO;Livre Adesão;Linha Master;Sem coparticipação;false;37;"""542,17""";"""634,34""";"""775,31""";"""932,54""";"""981,33""";"""1078,92""";"""1350,01""";"""1485,55""";"""1854,23""";"""3242,19"""
84;vitalsaude_elite_118302584_pernambuco_ccp_co_30_a_99_qc;VitalSaúde Elite R1;QC;"""30 a 99""";BAHIA;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;417;"""916,62""";"""1072,45""";"""1310,77""";"""1576,59""";"""1659,08""";"""1824,07""";"""2282,38""";"""2511,54""";"""3134,84""";"""5481,39"""
85;vitalsaude_silver_331624522_pernambuco_sc_la_3_a_29_qp;VitalSaúde Silver R2;QP;"""3 a 29""";SÃO PAULO;Livre Adesão;Linha Premium;Com coparticipação parcial;false;180;"""695,02""";"""813,18""";"""993,88""";"""1195,44""";"""1257,99""";"""1383,10""";"""1730,61""";"""1904,37""";"""2376,98""";"""4156,24"""
86;vitalsaude_diamond_668152699_rio_de_janeiro_ccp_la_30_a_99_qp;VitalSaúde Diamond R2;QP;"""30 a 99""";PARAÍBA;Demais empresas;Linha Básica;Sem coparticipação;false;419;"""222,84""";"""260,72""";"""318,65""";"""383,28""";"""403,33""";"""443,44""";"""554,86""";"""610,57""";"""762,10""";"""1332,55"""
87;vitalsaude_master_063315574_paraná_ccp_la_3_a_29_qp;VitalSaúde Master R3;QP;"""3 a 29""";PERNAMBUCO;Compulsório;Linha Master;Com coparticipação30;false;177;"""932,03""";"""1090,48""";"""1332,81""";"""1603,10""";"""1686,98""";"""1854,75""";"""2320,76""";"""2553,77""";"""3187,55""";"""5573,56"""
88;vitalsaude_platinum_771854923_bahia_sc_la_100_a_199_qp;VitalSaúde Platinum R3;QP;"""100 a 199""";BAHIA;Compulsório;Linha Selecionada;Com coparticipação30;false;133;"""1072,87""";"""1255,26""";"""1534,21""";"""1845,34""";"""1941,90""";"""2135,02""";"""2671,46""";"""2939,67""";"""3669,23""";"""6415,78"""
89;vitalsaude_platinum_655957485_paraíba_sc_co_30_a_99_qp;VitalSaúde Platinum R1;QP;"""30 a 99""";PARAÍBA;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;269;"""804,64""";"""941,43""";"""1150,64""";"""1383,98""";"""1456,40""";"""1601,24""";"""2003,56""";"""2204,72""";"""2751,87""";"""4811,75"""
90;vitalsaude_master_532084208_paraíba_sc_co_100_a_199_qp;VitalSaúde Master R2;QP;"""100 a 199""";PARANÁ;Livre Adesão;Linha Básica;Sem coparticipação;false;81;"""850,70""";"""995,32""";"""1216,50""";"""1463,20""";"""1539,76""";"""1692,89""";"""2118,23""";"""2330,91""";"""2909,38""";"""5087,17"""
91;vitalsaude_basic_032078622_paraná_cc_la_100_a_199_qc;VitalSaúde Basic R1;QC;"""100 a 199""";PERNAMBUCO;Demais empresas;Linha Selecionada;Com coparticipação30;false;372;"""1197,67""";"""1401,28""";"""1712,67""";"""2059,99""";"""2167,79""";"""2383,37""";"""2982,20""";"""3281,62""";"""4096,04""";"""7162,07"""
92;vitalsaude_silver_854005737_paraná_ccp_co_30_a_99_qp;VitalSaúde Silver R3;QP;"""30 a 99""";RIO DE JANEIRO;Demais empresas;Linha Premium;Sem coparticipação;false;476;"""817,41""";"""956,37""";"""1168,89""";"""1405,94""";"""1479,51""";"""1626,64""";"""2035,34""";"""2239,69""";"""2795,53""";"""4888,09"""
93;vitalsaude_master_405118030_paraíba_ccp_la_2_qp;VitalSaúde Master R3;QP;"""2""";SÃO PAULO;Demais empresas;Linha Premium;Com coparticipação30;false;239;"""1044,21""";"""1221,72""";"""1493,22""";"""1796,04""";"""1890,02""";"""2077,98""";"""2600,08""";"""2861,13""";"""3571,19""";"""6244,37"""
94;vitalsaude_master_388139004_rio_de_janeiro_cc_la_3_a_29_qp;VitalSaúde Master R3;QP;"""3 a 29""";PARAÍBA;Demais empresas;Linha Selecionada;Sem coparticipação;false;447;"""696,35""";"""814,73""";"""995,79""";"""1197,73""";"""1260,40""";"""1385,74""";"""1733,92""";"""1908,01""";"""2381,53""";"""4164,19"""
95;vitalsaude_elite_764136747_rio_de_janeiro_ccp_co_3_a_29_qc;VitalSaúde Elite R3;QC;"""3 a 29""";PARANÁ;Compulsório;Linha Básica;Com coparticipação parcial;false;312;"""283,59""";"""331,81""";"""405,54""";"""487,78""";"""513,31""";"""564,35""";"""706,15""";"""777,05""";"""969,89""";"""1695,89"""
96;vitalsaude_master_864426085_são_paulo_sc_la_100_a_199_qc;VitalSaúde Master R1;QC;"""100 a 199""";PARANÁ;Compulsório;Linha Básica;Com coparticipação parcial;false;419;"""1010,48""";"""1182,26""";"""1444,99""";"""1738,03""";"""1828,97""";"""2010,86""";"""2516,10""";"""2768,72""";"""3455,85""";"""6042,68"""
97;vitalsaude_basic_332797325_minas_gerais_ccp_co_100_a_199_qc;VitalSaúde Basic R3;QC;"""100 a 199""";PERNAMBUCO;Compulsório;Linha Master;Com coparticipação parcial;false;374;"""800,33""";"""936,38""";"""1144,47""";"""1376,56""";"""1448,59""";"""1592,65""";"""1992,81""";"""2192,89""";"""2737,11""";"""4785,95"""
98;vitalsaude_silver_846943861_bahia_ccp_co_2_qc;VitalSaúde Silver R3;QC;"""2""";BAHIA;Livre Adesão;Linha Premium;Sem coparticipação;false;187;"""204,30""";"""239,03""";"""292,15""";"""351,39""";"""369,78""";"""406,55""";"""508,70""";"""559,78""";"""698,70""";"""1221,70"""
99;vitalsaude_platinum_945388270_paraíba_ccp_co_100_a_199_qp;VitalSaúde Platinum R3;QP;"""100 a 199""";MINAS GERAIS;Demais empresas;Linha Master;Sem coparticipação;false;55;"""591,35""";"""691,88""";"""845,63""";"""1017,12""";"""1070,35""";"""1176,79""";"""1472,47""";"""1620,30""";"""2022,42""";"""3536,28"""
100;vitalsaude_gold_352354748_são_paulo_sc_la_2_qc;VitalSaúde Gold R2;QC;"""2""";PARAÍBA;Livre Adesão;Linha Premium;Com coparticipação30;false;408;"""416,47""";"""487,27""";"""595,55""";"""716,33""";"""753,81""";"""828,78""";"""1037,01""";"""1141,13""";"""1424,33""";"""2490,49"""
101;primecare_gold_794712378_bahia_ccp_co_3_a_29_qp;PrimeCare Gold R1;QP;"""3 a 29""";MINAS GERAIS;Demais empresas;Linha Master;Sem coparticipação;false;68;"""205,85""";"""240,84""";"""294,36""";"""354,06""";"""372,59""";"""409,64""";"""512,56""";"""564,03""";"""704,00""";"""1230,98"""
102;primecare_premium_620523850_rio_de_janeiro_ccp_co_30_a_99_qc;PrimeCare Premium R2;QC;"""30 a 99""";SÃO PAULO;Compulsório;Linha Master;Com coparticipação30;false;25;"""1110,04""";"""1298,75""";"""1587,36""";"""1909,27""";"""2009,17""";"""2208,98""";"""2764,00""";"""3041,51""";"""3796,34""";"""6638,04"""
103;primecare_basic_808741683_pernambuco_cc_la_3_a_29_qp;PrimeCare Basic R2;QP;"""3 a 29""";PERNAMBUCO;Compulsório;Linha Master;Com coparticipação parcial;false;146;"""859,73""";"""1005,89""";"""1229,42""";"""1478,74""";"""1556,12""";"""1710,87""";"""2140,73""";"""2355,67""";"""2940,29""";"""5141,20"""
104;primecare_gold_547417930_minas_gerais_sc_la_30_a_99_qc;PrimeCare Gold R3;QC;"""30 a 99""";RIO DE JANEIRO;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;478;"""732,25""";"""856,73""";"""1047,12""";"""1259,47""";"""1325,37""";"""1457,18""";"""1823,30""";"""2006,37""";"""2504,30""";"""4378,86"""
105;primecare_master_534595506_paraíba_sc_co_30_a_99_qp;PrimeCare Master R3;QP;"""30 a 99""";RIO DE JANEIRO;Livre Adesão;Linha Master;Com coparticipação parcial;false;271;"""1016,82""";"""1189,68""";"""1454,06""";"""1748,94""";"""1840,45""";"""2023,48""";"""2531,89""";"""2786,10""";"""3477,53""";"""6080,60"""
106;primecare_silver_308081294_rio_de_janeiro_sc_co_2_qp;PrimeCare Silver R2;QP;"""2""";BAHIA;Demais empresas;Linha Básica;Sem coparticipação;false;296;"""928,34""";"""1086,16""";"""1327,53""";"""1596,75""";"""1680,30""";"""1847,40""";"""2311,58""";"""2543,66""";"""3174,94""";"""5551,50"""
107;primecare_elite_510129131_paraíba_ccp_co_3_a_29_qc;PrimeCare Elite R2;QC;"""3 a 29""";PARANÁ;Compulsório;Linha Master;Com coparticipação30;false;394;"""910,60""";"""1065,40""";"""1302,15""";"""1566,22""";"""1648,18""";"""1812,09""";"""2267,38""";"""2495,03""";"""3114,24""";"""5445,36"""
108;primecare_elite_403832551_bahia_sc_la_3_a_29_qp;PrimeCare Elite R1;QP;"""3 a 29""";BAHIA;Demais empresas;Linha Básica;Com coparticipação30;false;209;"""1097,83""";"""1284,46""";"""1569,90""";"""1888,27""";"""1987,08""";"""2184,69""";"""2733,60""";"""3008,06""";"""3754,59""";"""6565,04"""
109;primecare_elite_508704681_bahia_sc_la_3_a_29_qp;PrimeCare Elite R1;QP;"""3 a 29""";PARAÍBA;Compulsório;Linha Premium;Sem coparticipação;false;405;"""939,97""";"""1099,76""";"""1344,15""";"""1616,74""";"""1701,34""";"""1870,53""";"""2340,52""";"""2575,51""";"""3214,68""";"""5621,00"""
110;primecare_silver_941249539_pernambuco_cc_la_2_qc;PrimeCare Silver R2;QC;"""2""";PARAÍBA;Demais empresas;Linha Master;Com coparticipação30;false;125;"""1083,44""";"""1267,62""";"""1549,31""";"""1863,51""";"""1961,02""";"""2156,04""";"""2697,76""";"""2968,62""";"""3705,35""";"""6478,95"""
111;primecare_silver_864763800_paraná_ccp_co_100_a_199_qp;PrimeCare Silver R2;QP;"""100 a 199""";PERNAMBUCO;Demais empresas;Linha Premium;Sem coparticipação;false;446;"""263,75""";"""308,59""";"""377,16""";"""453,65""";"""477,38""";"""524,86""";"""656,73""";"""722,67""";"""902,02""";"""1577,21"""
112;primecare_platinum_734480644_são_paulo_ccp_la_100_a_199_qp;PrimeCare Platinum R1;QP;"""100 a 199""";PARANÁ;Compulsório;Linha Básica;Com coparticipação parcial;false;147;"""1077,93""";"""1261,18""";"""1541,45""";"""1854,05""";"""1951,06""";"""2145,09""";"""2684,06""";"""2953,54""";"""3686,53""";"""6446,04"""
113;primecare_premium_244292407_paraná_cc_la_100_a_199_qc;PrimeCare Premium R3;QC;"""100 a 199""";BAHIA;Demais empresas;Linha Master;Com coparticipação30;false;6;"""1049,60""";"""1228,03""";"""1500,93""";"""1805,31""";"""1899,78""";"""2088,71""";"""2613,51""";"""2875,91""";"""3589,64""";"""6276,62"""
114;primecare_premium_380909104_paraná_cc_co_2_qc;PrimeCare Premium R1;QC;"""2""";PARAÍBA;Demais empresas;Linha Básica;Sem coparticipação;false;3;"""1182,31""";"""1383,30""";"""1690,70""";"""2033,57""";"""2139,98""";"""2352,80""";"""2943,95""";"""3239,53""";"""4043,50""";"""7070,22"""
115;primecare_master_915653763_paraná_cc_la_2_qc;PrimeCare Master R2;QC;"""2""";PARANÁ;Compulsório;Linha Selecionada;Com coparticipação30;false;222;"""286,06""";"""334,69""";"""409,06""";"""492,02""";"""517,76""";"""569,25""";"""712,28""";"""783,80""";"""978,31""";"""1710,62"""
116;primecare_diamond_780261739_paraíba_cc_co_100_a_199_qp;PrimeCare Diamond R2;QP;"""100 a 199""";SÃO PAULO;Demais empresas;Linha Premium;Sem coparticipação;false;334;"""379,89""";"""444,47""";"""543,24""";"""653,41""";"""687,60""";"""755,98""";"""945,93""";"""1040,90""";"""1299,22""";"""2271,74"""
117;primecare_master_405077857_pernambuco_ccp_co_30_a_99_qc;PrimeCare Master R3;QC;"""30 a 99""";RIO DE JANEIRO;Demais empresas;Linha Premium;Sem coparticipação;false;267;"""712,50""";"""833,63""";"""1018,88""";"""1225,51""";"""1289,63""";"""1417,88""";"""1774,13""";"""1952,26""";"""2436,76""";"""4260,77"""
118;primecare_silver_724538435_bahia_ccp_la_3_a_29_qc;PrimeCare Silver R3;QC;"""3 a 29""";BAHIA;Compulsório;Linha Premium;Com coparticipação30;false;203;"""749,96""";"""877,46""";"""1072,45""";"""1289,94""";"""1357,43""";"""1492,43""";"""1867,41""";"""2054,90""";"""2564,87""";"""4484,78"""
119;primecare_premium_648204079_bahia_ccp_la_100_a_199_qp;PrimeCare Premium R2;QP;"""100 a 199""";MINAS GERAIS;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;417;"""614,97""";"""719,52""";"""879,41""";"""1057,75""";"""1113,10""";"""1223,79""";"""1531,28""";"""1685,02""";"""2103,20""";"""3677,52"""
120;primecare_silver_098824084_paraíba_ccp_la_100_a_199_qp;PrimeCare Silver R3;QP;"""100 a 199""";PARANÁ;Compulsório;Linha Premium;Sem coparticipação;false;431;"""1146,09""";"""1340,92""";"""1638,91""";"""1971,27""";"""2074,42""";"""2280,71""";"""2853,76""";"""3140,28""";"""3919,62""";"""6853,61"""
121;primecare_premium_914660014_paraná_cc_co_100_a_199_qp;PrimeCare Premium R2;QP;"""100 a 199""";PARAÍBA;Demais empresas;Linha Premium;Com coparticipação parcial;false;450;"""341,08""";"""399,06""";"""487,75""";"""586,66""";"""617,36""";"""678,75""";"""849,29""";"""934,56""";"""1166,50""";"""2039,66"""
122;primecare_master_192315585_minas_gerais_ccp_la_2_qp;PrimeCare Master R3;QP;"""2""";MINAS GERAIS;Compulsório;Linha Premium;Com coparticipação30;false;496;"""859,23""";"""1005,30""";"""1228,70""";"""1477,88""";"""1555,21""";"""1709,88""";"""2139,49""";"""2354,30""";"""2938,58""";"""5138,22"""
123;primecare_master_670589796_são_paulo_cc_co_2_qc;PrimeCare Master R1;QC;"""2""";MINAS GERAIS;Compulsório;Linha Master;Com coparticipação30;false;241;"""353,52""";"""413,62""";"""505,54""";"""608,06""";"""639,88""";"""703,51""";"""880,27""";"""968,66""";"""1209,05""";"""2114,07"""
124;primecare_elite_559671524_paraíba_ccp_la_100_a_199_qp;PrimeCare Elite R1;QP;"""100 a 199""";PARAÍBA;Compulsório;Linha Básica;Sem coparticipação;false;327;"""639,00""";"""747,63""";"""913,78""";"""1099,09""";"""1156,60""";"""1271,62""";"""1591,12""";"""1750,87""";"""2185,39""";"""3821,24"""
125;primecare_diamond_251425740_paraná_sc_la_3_a_29_qp;PrimeCare Diamond R2;QP;"""3 a 29""";PARAÍBA;Compulsório;Linha Master;Sem coparticipação;false;471;"""379,34""";"""443,82""";"""542,45""";"""652,46""";"""686,60""";"""754,88""";"""944,55""";"""1039,38""";"""1297,33""";"""2268,43"""
126;primecare_basic_887988758_são_paulo_cc_la_100_a_199_qp;PrimeCare Basic R1;QP;"""100 a 199""";BAHIA;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;347;"""419,95""";"""491,35""";"""600,54""";"""722,32""";"""760,12""";"""835,71""";"""1045,69""";"""1150,68""";"""1436,25""";"""2511,33"""
127;primecare_gold_529580077_paraíba_cc_la_3_a_29_qp;PrimeCare Gold R3;QP;"""3 a 29""";BAHIA;Compulsório;Linha Master;Sem coparticipação;false;73;"""619,59""";"""724,92""";"""886,01""";"""1065,69""";"""1121,45""";"""1232,98""";"""1542,77""";"""1697,67""";"""2118,99""";"""3705,13"""
128;primecare_platinum_414659144_minas_gerais_ccp_co_30_a_99_qc;PrimeCare Platinum R1;QC;"""30 a 99""";PARAÍBA;Compulsório;Linha Básica;Sem coparticipação;false;127;"""823,49""";"""963,49""";"""1177,60""";"""1416,41""";"""1490,52""";"""1638,75""";"""2050,50""";"""2256,37""";"""2816,35""";"""4924,49"""
129;primecare_silver_761048758_rio_de_janeiro_cc_co_100_a_199_qp;PrimeCare Silver R1;QP;"""100 a 199""";RIO DE JANEIRO;Compulsório;Linha Premium;Com coparticipação30;false;280;"""848,54""";"""992,80""";"""1213,42""";"""1459,50""";"""1535,87""";"""1688,60""";"""2112,88""";"""2325,01""";"""2902,02""";"""5074,29"""
130;primecare_basic_348736507_pernambuco_ccp_co_2_qp;PrimeCare Basic R3;QP;"""2""";SÃO PAULO;Compulsório;Linha Master;Sem coparticipação;false;404;"""292,89""";"""342,68""";"""418,83""";"""503,77""";"""530,13""";"""582,85""";"""729,30""";"""802,52""";"""1001,69""";"""1751,49"""
131;primecare_elite_707553308_paraíba_ccp_la_100_a_199_qp;PrimeCare Elite R3;QP;"""100 a 199""";PERNAMBUCO;Livre Adesão;Linha Premium;Sem coparticipação;false;385;"""1030,28""";"""1205,43""";"""1473,30""";"""1772,08""";"""1864,81""";"""2050,26""";"""2565,40""";"""2822,97""";"""3523,56""";"""6161,08"""
132;primecare_basic_870852924_rio_de_janeiro_cc_co_30_a_99_qc;PrimeCare Basic R2;QC;"""30 a 99""";PARANÁ;Livre Adesão;Linha Básica;Com coparticipação parcial;false;124;"""681,28""";"""797,10""";"""974,23""";"""1171,80""";"""1233,12""";"""1355,75""";"""1696,39""";"""1866,71""";"""2329,98""";"""4074,05"""
133;primecare_master_556120051_bahia_ccp_co_2_qp;PrimeCare Master R3;QP;"""2""";SÃO PAULO;Livre Adesão;Linha Premium;Sem coparticipação;false;180;"""667,22""";"""780,64""";"""954,12""";"""1147,61""";"""1207,66""";"""1327,76""";"""1661,37""";"""1828,17""";"""2281,88""";"""3989,95"""
134;primecare_elite_147004278_rio_de_janeiro_cc_la_3_a_29_qp;PrimeCare Elite R1;QP;"""3 a 29""";PARANÁ;Livre Adesão;Linha Selecionada;Sem coparticipação;false;13;"""696,20""";"""814,55""";"""995,56""";"""1197,46""";"""1260,12""";"""1385,43""";"""1733,53""";"""1907,58""";"""2381,00""";"""4163,26"""
135;primecare_gold_731493155_minas_gerais_sc_la_3_a_29_qp;PrimeCare Gold R3;QP;"""3 a 29""";RIO DE JANEIRO;Compulsório;Linha Premium;Com coparticipação30;false;410;"""1100,23""";"""1287,27""";"""1573,33""";"""1892,39""";"""1991,41""";"""2189,45""";"""2739,57""";"""3014,62""";"""3762,78""";"""6579,36"""
136;primecare_elite_121978307_paraíba_sc_la_3_a_29_qp;PrimeCare Elite R1;QP;"""3 a 29""";MINAS GERAIS;Demais empresas;Linha Premium;Com coparticipação30;false;113;"""443,31""";"""518,67""";"""633,93""";"""762,49""";"""802,39""";"""882,18""";"""1103,84""";"""1214,66""";"""1516,11""";"""2650,98"""
137;primecare_master_361317228_são_paulo_cc_la_30_a_99_qp;PrimeCare Master R3;QP;"""30 a 99""";PARAÍBA;Livre Adesão;Linha Premium;Sem coparticipação;false;100;"""719,70""";"""842,05""";"""1029,17""";"""1237,88""";"""1302,65""";"""1432,20""";"""1792,05""";"""1971,97""";"""2461,37""";"""4303,80"""
138;primecare_diamond_378387474_bahia_ccp_co_2_qc;PrimeCare Diamond R3;QC;"""2""";PERNAMBUCO;Demais empresas;Linha Básica;Com coparticipação30;false;462;"""814,87""";"""953,39""";"""1165,26""";"""1401,57""";"""1474,91""";"""1621,58""";"""2029,01""";"""2232,73""";"""2786,84""";"""4872,89"""
139;primecare_master_937687893_paraíba_ccp_co_2_qp;PrimeCare Master R3;QP;"""2""";MINAS GERAIS;Compulsório;Linha Selecionada;Com coparticipação parcial;false;270;"""1133,65""";"""1326,37""";"""1621,12""";"""1949,88""";"""2051,91""";"""2255,97""";"""2822,80""";"""3106,21""";"""3877,09""";"""6779,25"""
140;primecare_elite_876753792_bahia_sc_la_2_qp;PrimeCare Elite R3;QP;"""2""";RIO DE JANEIRO;Livre Adesão;Linha Básica;Sem coparticipação;false;274;"""685,49""";"""802,03""";"""980,26""";"""1179,05""";"""1240,75""";"""1364,13""";"""1706,88""";"""1878,26""";"""2344,39""";"""4099,26"""
141;primecare_basic_946321746_são_paulo_ccp_co_100_a_199_qc;PrimeCare Basic R3;QC;"""100 a 199""";PARANÁ;Livre Adesão;Linha Básica;Com coparticipação30;false;263;"""790,03""";"""924,34""";"""1129,74""";"""1358,85""";"""1429,96""";"""1572,16""";"""1967,18""";"""2164,68""";"""2701,90""";"""4724,38"""
142;primecare_elite_164739728_rio_de_janeiro_sc_la_100_a_199_qp;PrimeCare Elite R2;QP;"""100 a 199""";RIO DE JANEIRO;Compulsório;Linha Premium;Sem coparticipação;false;499;"""443,68""";"""519,11""";"""634,46""";"""763,13""";"""803,06""";"""882,92""";"""1104,76""";"""1215,68""";"""1517,39""";"""2653,21"""
143;primecare_elite_586860745_bahia_cc_la_30_a_99_qp;PrimeCare Elite R3;QP;"""30 a 99""";SÃO PAULO;Livre Adesão;Linha Básica;Com coparticipação30;false;324;"""474,83""";"""555,55""";"""679,00""";"""816,70""";"""859,44""";"""944,91""";"""1182,32""";"""1301,03""";"""1623,91""";"""2839,47"""
144;primecare_basic_908713132_são_paulo_sc_co_100_a_199_qp;PrimeCare Basic R1;QP;"""100 a 199""";PERNAMBUCO;Livre Adesão;Linha Básica;Sem coparticipação;false;264;"""873,15""";"""1021,58""";"""1248,60""";"""1501,81""";"""1580,40""";"""1737,56""";"""2174,14""";"""2392,42""";"""2986,16""";"""5221,42"""
145;primecare_diamond_971759946_bahia_ccp_co_100_a_199_qp;PrimeCare Diamond R1;QP;"""100 a 199""";PARANÁ;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;499;"""1169,09""";"""1367,84""";"""1671,80""";"""2010,84""";"""2116,06""";"""2326,50""";"""2911,04""";"""3203,32""";"""3998,30""";"""6991,18"""
146;primecare_silver_581605395_pernambuco_sc_la_30_a_99_qc;PrimeCare Silver R3;QC;"""30 a 99""";PERNAMBUCO;Demais empresas;Linha Básica;Com coparticipação parcial;false;398;"""349,40""";"""408,80""";"""499,64""";"""600,97""";"""632,41""";"""695,30""";"""870,00""";"""957,35""";"""1194,95""";"""2089,41"""
147;primecare_elite_429586116_paraná_cc_la_100_a_199_qp;PrimeCare Elite R2;QP;"""100 a 199""";SÃO PAULO;Livre Adesão;Linha Selecionada;Sem coparticipação;false;50;"""295,55""";"""345,80""";"""422,64""";"""508,35""";"""534,95""";"""588,15""";"""735,92""";"""809,81""";"""1010,79""";"""1767,40"""
